203001, 51.40671232876713,9.800568181818182
200313, 51.590616438356165,7.459545454545452
201966, 50.965342465753395,9.349545454545456
201123, 52.142328767123274,9.843522727272727
200374, 52.84116438356165,7.8031818181818196
201758, 52.06876712328767,10.23011363636364
202660, 50.59753424657535,7.502499999999998
201941, 52.36301369863014,11.64761363636364
201429, 52.62047945205478,10.294545454545457
202902, 51.884863013698606,10.48784090909091
201807, 50.59753424657535,7.502499999999998
202225, 52.142328767123274,9.843522727272727
201016, 51.590616438356165,7.459545454545452
200778, 52.06876712328767,10.23011363636364
200584, 51.884863013698606,10.48784090909091
200118, 52.62047945205478,10.294545454545457
200555, 50.00904109589041,10.058295454545455
201866, 52.84116438356165,7.8031818181818196
201528, 52.142328767123274,9.843522727272727
200559, 52.36301369863014,11.64761363636364
201792, 50.965342465753395,9.349545454545456
201692, 52.142328767123274,9.843522727272727
200036, 52.142328767123274,9.843522727272727
201371, 52.54691780821915,9.650227272727271
200284, 52.54691780821915,9.650227272727271
201632, 52.06876712328767,10.23011363636364
202522, 52.142328767123274,9.843522727272727
200938, 50.965342465753395,9.349545454545456
201227, 52.06876712328767,10.23011363636364
200340, 52.54691780821915,9.650227272727271
201610, 50.965342465753395,9.349545454545456
202179, 52.142328767123274,9.843522727272727
200226, 51.7745205479452,10.058295454545455
200668, 50.00904109589041,10.058295454545455
202060, 52.36301369863014,11.64761363636364
200854, 52.62047945205478,10.294545454545457
200605, 52.84116438356165,7.8031818181818196
202473, 50.59753424657535,7.502499999999998
202593, 52.58369863013698,7.8676136363636395
201189, 52.84116438356165,7.8031818181818196
200478, 52.142328767123274,9.843522727272727
202090, 51.40671232876713,9.800568181818182
201809, 52.62047945205478,10.294545454545457
202732, 50.965342465753395,9.349545454545456
200717, 52.84116438356165,7.8031818181818196
201471, 52.54691780821915,8.125340909090909
202806, 52.36301369863014,11.64761363636364
200970, 52.06876712328767,10.23011363636364
200400, 52.84116438356165,7.8031818181818196
200643, 52.62047945205478,10.294545454545457
201591, 52.06876712328767,10.23011363636364
201973, 51.7745205479452,10.058295454545455
201768, 52.54691780821915,9.650227272727271
200914, 51.40671232876713,9.800568181818182
201294, 50.965342465753395,9.349545454545456
200475, 52.84116438356165,7.8031818181818196
202825, 52.84116438356165,7.8031818181818196
202774, 52.69404109589041,9.843522727272727
201795, 50.965342465753395,9.349545454545456
200571, 51.884863013698606,10.48784090909091
200861, 50.59753424657535,7.502499999999998
202798, 50.59753424657535,7.502499999999998
201079, 50.59753424657535,7.502499999999998
